id_produto,id_categoria,codpro,descricao,emb,prunit
4663,4,099488,CHAVE ALLEN JOMARCA CR.VANADIUM  5.0MM,PC,0.552
4664,4,099489,CHAVE ALLEN JOMARCA CR.VANADIUM  6.0MM,PC,0.731
4665,4,099490,CHAVE ALLEN JOMARCA CR.VANADIUM  8.0MM,PC,1.716
4666,4,099491,CHAVE ALLEN JOMARCA CR.VANADIUM 10.0MM,PC,2.774
4667,4,099492,CHAVE ALLEN JOMARCA CR.VANADIUM 12.0MM,PC,4.176
4668,4,099493,CHAVE ALLEN JOMARCA CR.VANADIUM 14.0MM,PC,6.564
4669,4,099494,CHAVE ALLEN JOMARCA CR.VANADIUM 17.0MM,PC,12.084
4670,4,099495,CHAVE ALLEN JOMARCA CR.VANADIUM A 1/16",PC,0.173
4671,4,099496,CHAVE ALLEN JOMARCA CR.VANADIUM B 5/64",PC,0.173
4672,4,099497,CHAVE ALLEN JOMARCA CR.VANADIUM C 3/32",PC,0.230
4673,4,099498,CHAVE ALLEN JOMARCA CR.VANADIUM D 7/64",PC,0.230
4674,4,099499,CHAVE ALLEN JOMARCA CR.VANADIUM E 1/8",PC,0.230
4675,4,099500,CHAVE ALLEN JOMARCA CR.VANADIUM F 9/64",PC,0.370
4676,4,099501,CHAVE ALLEN JOMARCA CR.VANADIUM G 5/32",PC,0.360
4677,4,099502,CHAVE ALLEN JOMARCA CR.VANADIUM H 3/16",PC,0.570
4678,4,099503,CHAVE ALLEN JOMARCA CR.VANADIUM I 7/32",PC,0.750
4679,4,099504,CHAVE ALLEN JOMARCA CR.VANADIUM J 1/4",PC,0.810
4680,4,099505,CHAVE ALLEN JOMARCA CR.VANADIUM K 5/16",PC,1.480
4681,4,099506,CHAVE ALLEN JOMARCA CR.VANADIUM L 3/8",PC,2.388
4682,4,099507,CHAVE ALLEN JOMARCA CR.VANADIUM M 7/16",PC,5.334
4683,4,099508,CHAVE ALLEN JOMARCA CR.VANADIUM N 1/2",PC,7.636
4684,4,099509,CHAVE ALLEN JOMARCA CR.VANADIUM O 9/16",PC,8.550
4685,4,099510,CHAVE ALLEN JOMARCA CR.VANADIUM P 5/8",PC,11.726
4686,4,099511,CHAVE ALLEN JOMARCA CR.VANADIUM Q 3/4",PC,21.650
4687,4,010509,CHAVE ALLEN MORETZSOHN CR.VANADIUM  1.5MM,PC,0.700
4688,4,010511,CHAVE ALLEN MORETZSOHN CR.VANADIUM  2.0MM,PC,0.700
4689,4,010512,CHAVE ALLEN MORETZSOHN CR.VANADIUM  2.5MM,PC,0.700
4690,4,010513,CHAVE ALLEN MORETZSOHN CR.VANADIUM  3.0MM,PC,0.810
4691,4,010514,CHAVE ALLEN MORETZSOHN CR.VANADIUM  4.0MM,PC,0.810
4692,4,010516,CHAVE ALLEN MORETZSOHN CR.VANADIUM  5.0MM,PC,1.270
4693,4,010517,CHAVE ALLEN MORETZSOHN CR.VANADIUM  6.0MM,PC,1.840
4694,4,010518,CHAVE ALLEN MORETZSOHN CR.VANADIUM  8.0MM,PC,2.770
4695,4,010519,CHAVE ALLEN MORETZSOHN CR.VANADIUM 10.0MM,PC,4.370
4696,4,010520,CHAVE ALLEN MORETZSOHN CR.VANADIUM 12.0MM,PC,8.720
4697,4,010521,CHAVE ALLEN MORETZSOHN CR.VANADIUM A 1/16",PC,0.690
4698,4,010522,CHAVE ALLEN MORETZSOHN CR.VANADIUM B 5/64",PC,0.690
4699,4,010523,CHAVE ALLEN MORETZSOHN CR.VANADIUM C 3/32",PC,0.690
4700,4,010525,CHAVE ALLEN MORETZSOHN CR.VANADIUM D 1/8",PC,0.810
4701,4,010526,CHAVE ALLEN MORETZSOHN CR.VANADIUM E 5/32",PC,0.810
4702,4,010527,CHAVE ALLEN MORETZSOHN CR.VANADIUM F 3/16",PC,1.040
4703,4,010529,CHAVE ALLEN MORETZSOHN CR.VANADIUM G 7/32",PC,1.500
4704,4,010530,CHAVE ALLEN MORETZSOHN CR.VANADIUM H 1/4",PC,1.840
4705,4,010532,CHAVE ALLEN MORETZSOHN CR.VANADIUM I 5/16",PC,2.760
4706,4,010533,CHAVE ALLEN MORETZSOHN CR.VANADIUM J 3/8",PC,4.140
4707,4,010534,CHAVE ALLEN MORETZSOHN CR.VANADIUM K 7/16",PC,8.610
4708,4,010535,CHAVE ALLEN MORETZSOHN CR.VANADIUM L 1/2",PC,10.330
4709,4,011654,CHAVE ALLEN PERFIX CR.VANADIUM  1.5MM,PC,0.455
4710,4,011656,CHAVE ALLEN PERFIX CR.VANADIUM  2.5MM,PC,0.494
4711,4,010099,CHAVE ALLEN PERFIX CR.VANADIUM  3.0MM,PC,0.585
4712,4,010116,CHAVE ALLEN PERFIX CR.VANADIUM 14.0MM,PC,6.240
4713,4,010117,CHAVE ALLEN PERFIX CR.VANADIUM 17.0MM,PC,9.373
4714,4,011657,CHAVE ALLEN PERFIX CR.VANADIUM A 1/16,PC,0.390
4715,4,011659,CHAVE ALLEN PERFIX CR.VANADIUM B 5/64,PC,0.494
4716,4,011660,CHAVE ALLEN PERFIX CR.VANADIUM C 3/32,PC,0.507
4717,4,011662,CHAVE ALLEN PERFIX CR.VANADIUM D 1/8,PC,0.598
4718,4,011664,CHAVE ALLEN PERFIX CR.VANADIUM F 7/32,PC,0.910
4719,4,011667,CHAVE ALLEN PERFIX CR.VANADIUM I 3/8,PC,2.132
4720,4,011668,CHAVE ALLEN PERFIX CR.VANADIUM J 7/16,PC,3.133
4721,4,010484,CHAVE ALLEN JG BRASFORT 1.5 A  6 *C/6,JG,1.560
4722,4,086149,CHAVE ALLEN JG BRASFORT 1.5 A 10 *C/10 8216,JG,2.600
4723,4,009989,CHAVE ALLEN JG BRASFORT MILIM/POLEG *C/25,JG,6.910
4724,4,015292,CHAVE ALLEN JG BRASFORT 1/16"x3/8" *C/10,JG,2.580
4725,4,001546,CHAVE ALLEN JG L.TOOLS MM/POL*ABAULADA C/25,JG,23.750
4726,4,010500,CHAVE ALLEN JG MORETZSOHN A 1.5 A  6 *C/7,JG,7.600
4727,4,010501,CHAVE ALLEN JG MORETZSOHN B 1.5 A 10 *C/9,JG,15.640
4728,4,010503,CHAVE ALLEN JG MORETZSOHN C 3.0 A 12 *C/7,JG,21.940
4729,4,010504,CHAVE ALLEN JG MORETZSOHN 1/16 A 1/4 *C/8,JG,8.800
4730,4,010505,CHAVE ALLEN JG MORETZSOHN 1/16 A 3/8 *C/10,JG,16.360
4731,4,010506,CHAVE ALLEN JG MORETZSOHN 1/8  A 1/2 *C/9,JG,33.320
4732,4,011640,CHAVE ALLEN JG PERFIX 3.0 A 12 * C/7,JG,19.370
4733,4,011641,CHAVE ALLEN JG PERFIX 1/16 A 3/8*C/12,JG,11.609
4734,4,018173,CHAVE ALLEN JG STARFER 1.5 A  6 *C/6,JG,1.620
4735,4,018174,CHAVE ALLEN JG STARFER 1.5 A  8 *C/8,JG,2.250
4736,4,018175,CHAVE ALLEN JG STARFER 1.5 A 10 *C/10,JG,2.830
4737,4,102334,CHAVE ALLEN JG THOMPSON 1.5 A 10 *C/10,JG,2.740
4738,4,102335,CHAVE ALLEN JG THOMPSON 1.5 A 25 *C/25,JG,6.940
4739,4,019558,CHAVE BIELA CORNETA 08 MM,PC,12.340
4740,4,019481,CHAVE BIELA CORNETA 10 MM,PC,12.340
4741,4,019507,CHAVE BIELA CORNETA 11 MM,PC,12.340
4742,4,019508,CHAVE BIELA CORNETA 12 MM,PC,12.340
4743,4,019559,CHAVE BIELA CORNETA 13 MM,PC,13.580
4744,4,019482,CHAVE BIELA CORNETA 14 MM,PC,13.580
4745,4,019483,CHAVE BIELA CORNETA 15 MM,PC,14.680
4746,4,019484,CHAVE BIELA CORNETA 16 MM,PC,14.680
4747,4,019485,CHAVE BIELA CORNETA 17 MM,PC,14.680
4748,4,019486,CHAVE BIELA CORNETA 18 MM,PC,14.680
4749,4,019487,CHAVE BIELA CORNETA 19 MM,PC,14.680
4750,4,089186,CHAVE BIELA GEDORE CR.VANADIUM  8 MM........,PC,20.480
4751,4,089199,CHAVE BIELA GEDORE CR.VANADIUM 10 MM........,PC,20.480
4752,4,089203,CHAVE BIELA GEDORE CR.VANADIUM 11 MM........,PC,20.480
4753,4,089216,CHAVE BIELA GEDORE CR.VANADIUM 12 MM........,PC,20.480
4754,4,089229,CHAVE BIELA GEDORE CR.VANADIUM 13 MM........,PC,20.480
4755,4,089232,CHAVE BIELA GEDORE CR.VANADIUM 14 MM........,PC,20.480
4756,4,089245,CHAVE BIELA GEDORE CR.VANADIUM 15 MM........,PC,30.000
4757,4,089259,CHAVE BIELA GEDORE CR.VANADIUM 16 MM........,PC,29.450
4758,4,089262,CHAVE BIELA GEDORE CR.VANADIUM 17 MM........,PC,28.000
4759,4,089275,CHAVE BIELA GEDORE CR.VANADIUM 18 MM........,PC,28.400
4760,4,089288,CHAVE BIELA GEDORE CR.VANADIUM 19 MM........,PC,29.760
4761,4,000262,CHAVE BIELA IMA ZINCADA  8mm,PC,3.970
4762,4,000273,CHAVE BIELA IMA ZINCADA  9mm,PC,3.970
4763,4,000264,CHAVE BIELA IMA ZINCADA 11mm,PC,3.970
4764,4,000265,CHAVE BIELA IMA ZINCADA 12mm,PC,4.320
4765,4,000267,CHAVE BIELA IMA ZINCADA 14mm,PC,4.320
4766,4,000268,CHAVE BIELA IMA ZINCADA 15mm,PC,4.320
4767,4,000269,CHAVE BIELA IMA ZINCADA 16mm,PC,4.720
4768,4,000270,CHAVE BIELA IMA ZINCADA 17mm,PC,4.720
4769,4,000271,CHAVE BIELA IMA ZINCADA 18mm,PC,4.720
4770,4,000272,CHAVE BIELA IMA ZINCADA 19mm,PC,4.720
4771,4,001835,CHAVE BIELA LEE TOOLS VAZADA ZC.  8mm,PC,2.980
4772,4,001836,CHAVE BIELA LEE TOOLS VAZADA ZC.  9mm,PC,3.550
4773,4,001838,CHAVE BIELA LEE TOOLS VAZADA ZC. 10mm,PC,3.600
4774,4,001839,CHAVE BIELA LEE TOOLS VAZADA ZC. 11mm,PC,4.260
4775,4,001840,CHAVE BIELA LEE TOOLS VAZADA ZC. 12mm,PC,4.300
4776,4,001841,CHAVE BIELA LEE TOOLS VAZADA ZC. 13mm,PC,4.720
4777,4,001842,CHAVE BIELA LEE TOOLS VAZADA ZC. 14mm,PC,5.200
4778,4,001843,CHAVE BIELA LEE TOOLS VAZADA ZC. 15mm,PC,6.080
4779,4,001844,CHAVE BIELA LEE TOOLS VAZADA ZC. 17mm,PC,7.220
4780,4,001845,CHAVE BIELA LEE TOOLS VAZADA ZC. 19mm,PC,8.980
4781,4,016488,CHAVE BIELA ROBUST  8 MM,PC,8.650
4782,4,016489,CHAVE BIELA ROBUST 10 MM,PC,10.180
4783,4,016490,CHAVE BIELA ROBUST 11 MM,PC,10.350
4784,4,016491,CHAVE BIELA ROBUST 12 MM,PC,10.750
4785,4,016492,CHAVE BIELA ROBUST 13 MM,PC,11.000
4786,4,016493,CHAVE BIELA ROBUST 14 MM,PC,11.270
4787,4,016494,CHAVE BIELA ROBUST 15 MM,PC,11.760
4788,4,016495,CHAVE BIELA ROBUST 16 MM,PC,12.930
4789,4,016496,CHAVE BIELA ROBUST 17 MM,PC,13.290
4790,4,016497,CHAVE BIELA ROBUST 18 MM,PC,13.700
4791,4,016498,CHAVE BIELA ROBUST 19 MM,PC,15.060
4792,4,048092,CHAVE CANHAO MORETZSOHN  4MM,PC,12.420
4793,4,038352,CHAVE CANHAO MORETZSOHN  5MM,PC,12.420
4794,4,038365,CHAVE CANHAO MORETZSOHN  6MM,PC,12.560
4795,4,010494,CHAVE CANHAO MORETZSOHN  7MM,PC,12.540
4796,4,038378,CHAVE CANHAO MORETZSOHN  8MM,PC,14.280
4797,4,010495,CHAVE CANHAO MORETZSOHN  9MM,PC,14.410
4798,4,038382,CHAVE CANHAO MORETZSOHN 10MM,PC,15.100
4799,4,038395,CHAVE CANHAO MORETZSOHN 12MM,PC,17.090
4800,4,038408,CHAVE CANHAO MORETZSOHN A  3/16,PC,12.420
4801,4,010496,CHAVE CANHAO MORETZSOHN A  7/32,PC,12.560
4802,4,038411,CHAVE CANHAO MORETZSOHN B  1/4,PC,12.560
4803,4,038438,CHAVE CANHAO MORETZSOHN C  5/16,PC,14.280
4804,4,038441,CHAVE CANHAO MORETZSOHN D  3/8,PC,15.130
4805,4,010497,CHAVE CANHAO MORETZSOHN D  7/16,PC,15.130
4806,4,010498,CHAVE CANHAO MORETZSOHN E  1/2,PC,18.160
4807,4,100720,CHAVE CATRACA P/SOQUETE EDA 1/2",PC,9.600
4808,4,091768,CHAVE CATRACA P/SOQUETE GEDORE 1/2" ........,PC,55.850
4809,4,014946,CHAVE CATRACA P/SOQUETE LEE TOOLS 1/2",PC,11.000
4810,4,100361,CHAVE CATRACA P/SOQUETE WAFT 1/2"-51 KG CRV.,PC,16.890
4811,4,100362,CHAVE CATRACA P/SOQUETE WAFT 1/2"-56 KG CRV.,PC,24.870
4812,4,100363,CHAVE CATRACA P/SOQUETE WAFT 3/8",PC,10.100
4813,4,074402,CHAVE COMBINADA CARNEIRO  6 MM,PC,0.770
4814,4,074415,CHAVE COMBINADA CARNEIRO  7 MM,PC,0.880
4815,4,016076,CHAVE COMBINADA EDA  6 mm,PC,0.822
4816,4,016077,CHAVE COMBINADA EDA  7 mm,PC,0.930
4817,4,016078,CHAVE COMBINADA EDA  8 mm,PC,0.930
4818,4,016079,CHAVE COMBINADA EDA  9 mm,PC,1.020
4819,4,016080,CHAVE COMBINADA EDA 10 mm,PC,1.140
4820,4,016081,CHAVE COMBINADA EDA 11 mm,PC,1.240
4821,4,016082,CHAVE COMBINADA EDA 12 mm,PC,1.350
4822,4,016083,CHAVE COMBINADA EDA 13 mm,PC,1.490
4823,4,016084,CHAVE COMBINADA EDA 14 mm,PC,1.500
4824,4,016085,CHAVE COMBINADA EDA 15 mm,PC,1.850
4825,4,016086,CHAVE COMBINADA EDA 16 mm,PC,1.850
4826,4,017943,CHAVE COMBINADA EDA 17 mm,PC,1.950
4827,4,017944,CHAVE COMBINADA EDA 19 mm,PC,2.180
4828,4,016087,CHAVE COMBINADA EDA 22 mm,PC,2.880
4829,4,100588,CHAVE COMBINADA JOGO BRASFORT 6 A 22 - 6034,JG,18.080
4830,4,100587,CHAVE COMBINADA JOGO BRASFORT 8 A 17 - 6037,JG,7.480
4831,4,016780,CHAVE COMBINADA JOGO EDA 6 A 17 (C/10),JG,10.300
4832,4,016781,CHAVE COMBINADA JOGO EDA 6 A 22 (C/12),JG,15.400
4833,4,002059,CHAVE COMBINADA JOGO EDA 6 A 22 C.VAN.(C/12),JG,39.800
4834,4,016790,CHAVE COMBINADA JOGO STARFER 6 A 17 (C/08),JG,9.830
4835,4,016791,CHAVE COMBINADA JOGO STARFER 6 A 22 (C/12),JG,18.220
4836,4,016792,CHAVE COMBINADA JOGO STARFER 6 A 32 (C/16),JG,56.280
4837,4,089305,CHAVE COMBINADA ROBUST  6 MM,PC,4.830
4838,4,089318,CHAVE COMBINADA ROBUST  7 MM,PC,4.830
4839,4,089321,CHAVE COMBINADA ROBUST  8 MM,PC,5.200
4840,4,089334,CHAVE COMBINADA ROBUST  9 MM,PC,5.250
4841,4,089347,CHAVE COMBINADA ROBUST 10 MM,PC,5.350
4842,4,089350,CHAVE COMBINADA ROBUST 11 MM,PC,5.670
4843,4,089364,CHAVE COMBINADA ROBUST 12 MM,PC,5.940
4844,4,089377,CHAVE COMBINADA ROBUST 13 MM,PC,6.360
4845,4,089380,CHAVE COMBINADA ROBUST 14 MM,PC,6.600
4846,4,089393,CHAVE COMBINADA ROBUST 15 MM,PC,7.200
4847,4,089406,CHAVE COMBINADA ROBUST 16 MM,PC,8.060
4848,4,089410,CHAVE COMBINADA ROBUST 17 MM,PC,8.750
4849,4,089423,CHAVE COMBINADA ROBUST 18 MM,PC,9.350
4850,4,089436,CHAVE COMBINADA ROBUST 19 MM,PC,9.960
4851,4,089449,CHAVE COMBINADA ROBUST 20 MM,PC,10.800
4852,4,089452,CHAVE COMBINADA ROBUST 21 MM,PC,10.880
4853,4,089479,CHAVE COMBINADA ROBUST 24 MM,PC,14.360
4854,4,089482,CHAVE COMBINADA ROBUST 26 MM,PC,16.600
4855,4,089495,CHAVE COMBINADA ROBUST 27 MM,PC,18.900
4856,4,089508,CHAVE COMBINADA ROBUST 30 MM,PC,22.220
4857,4,089731,CHAVE COMBINADA ROBUST 32 MM,PC,25.400
4858,4,094441,CHAVE COMBINADA ROBUST A 3/8",PC,5.320
4859,4,095538,CHAVE COMBINADA ROBUST B 7/16",PC,5.630
4860,4,094454,CHAVE COMBINADA ROBUST C 1/2",PC,6.350
4861,4,094467,CHAVE COMBINADA ROBUST D 9/16",PC,6.590
4862,4,094470,CHAVE COMBINADA ROBUST E 5/8",PC,8.000
4863,4,094483,CHAVE COMBINADA ROBUST F 3/4",PC,9.960
4864,4,090139,CHAVE COMBINADA MAYLE  7 MM,PC,3.220
4865,4,090201,CHAVE COMBINADA MAYLE 16 MM,PC,4.800
4866,4,090257,CHAVE COMBINADA MAYLE 21 MM,PC,6.630
4867,4,090303,CHAVE COMBINADA MAYLE 30 MM,PC,16.580
4868,4,010262,CHAVE COMBINADA TRAMONTINA MASTER  6 MM,PC,3.480
4869,4,010263,CHAVE COMBINADA TRAMONTINA MASTER  7 MM,PC,3.480
4870,4,010264,CHAVE COMBINADA TRAMONTINA MASTER  8 MM,PC,3.520
4871,4,010266,CHAVE COMBINADA TRAMONTINA MASTER  9 MM,PC,3.520
4872,4,010267,CHAVE COMBINADA TRAMONTINA MASTER 10 MM,PC,3.630
4873,4,010268,CHAVE COMBINADA TRAMONTINA MASTER 11 MM,PC,3.780
4874,4,010269,CHAVE COMBINADA TRAMONTINA MASTER 12 MM,PC,4.000
4875,4,010270,CHAVE COMBINADA TRAMONTINA MASTER 13 MM,PC,4.250
4876,4,010271,CHAVE COMBINADA TRAMONTINA MASTER 14 MM,PC,4.820
4877,4,010272,CHAVE COMBINADA TRAMONTINA MASTER 15 MM,PC,4.840
4878,4,010273,CHAVE COMBINADA TRAMONTINA MASTER 16 MM,PC,4.990
4879,4,010274,CHAVE COMBINADA TRAMONTINA MASTER 17 MM,PC,5.620
4880,4,010275,CHAVE COMBINADA TRAMONTINA MASTER 18 MM,PC,5.980
4881,4,010276,CHAVE COMBINADA TRAMONTINA MASTER 19 MM,PC,6.120
4882,4,010277,CHAVE COMBINADA TRAMONTINA MASTER 20 MM,PC,7.350
4883,4,010278,CHAVE COMBINADA TRAMONTINA MASTER 21 MM,PC,7.380
4884,4,010279,CHAVE COMBINADA TRAMONTINA MASTER 22 MM,PC,8.080
4885,4,010280,CHAVE COMBINADA TRAMONTINA MASTER 24 MM,PC,9.720
4886,4,010281,CHAVE COMBINADA TRAMONTINA MASTER 26 MM,PC,12.280
4887,4,010282,CHAVE COMBINADA TRAMONTINA MASTER 27 MM,PC,15.050
4888,4,008658,CHAVE COMBINADA JOGO ROBUST 6 A 22 (C/12),JG,85.270
4889,4,095541,CHAVE COMBINADA JOGO ROBUST 6 A 22 (C/17),JG,131.550
4890,4,010934,CHAVE COMBINADA JOGO ROBUST 6 A 32 (C/15),JG,158.600
4891,4,010283,CHAVE COMBINADA JOGO TRAMONTINA 6 A 17,PC,50.180
4892,4,010284,CHAVE COMBINADA JOGO TRAMONTINA 6 A 22,PC,54.310
4893,4,010285,CHAVE COMBINADA JOGO TRAMONTINA 6 A 32,PC,116.640
4894,4,100582,CHAVE PRECISAO WAFT (FENDA/PHS)ISOLADA-7 PCS,JG,27.640
4895,4,100581,CHAVE PRECISAO WAFT (FENDA/PHS/TORX) C/7 PCS,JG,21.380
4896,4,099420,CHAVE PRECISAO PONTA TORX EDA PROF. C/06 PCS,JG,8.270
4897,4,016784,CHAVE PRECISAO RELOJOEIRO EDA - C/06 PCS,JG,2.550
4898,4,016775,CHAVE PRECISAO RELOJOEIRO STARFER - C/06 PCS,JG,1.630
4899,4,019488,CHAVE RODA CORNETA CRUZ 3 BOCAS - 34200,PC,20.190
4900,4,019489,CHAVE RODA CORNETA CRUZ 4 BOCAS - 34300,PC,20.270
4901,4,019493,CHAVE RODA CORNETA CRUZ.4 BOCAS PROF. LONGA,PC,39.640
4902,4,019490,CHAVE RODA CORNETA "L" 17 MM,PC,14.660
4903,4,019491,CHAVE RODA CORNETA "L" 19 MM,PC,16.500
4904,4,019492,CHAVE RODA CORNETA 24x27 - 500 MM,PC,43.330
4905,4,070688,CHAVE ESTRELA CARNEIRO  6 X 7,PC,1.120
4906,4,070720,CHAVE ESTRELA CARNEIRO 14 X 15,PC,2.123
4907,4,016096,CHAVE ESTRELA EDA  6 x 7,PC,1.560
4908,4,016097,CHAVE ESTRELA EDA  8 x 9,PC,1.930
4909,4,016098,CHAVE ESTRELA EDA 10 x 11,PC,1.860
4910,4,016099,CHAVE ESTRELA EDA 12 x 13,PC,2.060
4911,4,016101,CHAVE ESTRELA EDA 14 x 15,PC,2.370
4912,4,016102,CHAVE ESTRELA EDA 16 x 17,PC,2.880
4913,4,016199,CHAVE ESTRELA EDA 20 x 22,PC,3.800
4914,4,094513,CHAVE ESTRELA ROBUST  6 X 7.......,PC,5.830
4915,4,094526,CHAVE ESTRELA ROBUST  8 X 9,PC,6.430
4916,4,094539,CHAVE ESTRELA ROBUST 10 X 11,PC,6.840
4917,4,094542,CHAVE ESTRELA ROBUST 12 X 13,PC,7.150
4918,4,094556,CHAVE ESTRELA ROBUST 14 X 15,PC,7.920
4919,4,094569,CHAVE ESTRELA ROBUST 16 X 17,PC,9.900
4920,4,094572,CHAVE ESTRELA ROBUST 18 X 19,PC,10.860
4921,4,094585,CHAVE ESTRELA ROBUST 20 X 22,PC,13.380
4922,4,094598,CHAVE ESTRELA ROBUST 21 X 23,PC,14.240
4923,4,094602,CHAVE ESTRELA ROBUST 24 X 26,PC,19.930
4924,4,094615,CHAVE ESTRELA ROBUST 25 X 28,PC,20.550
4925,4,094628,CHAVE ESTRELA ROBUST 27 X 32,PC,25.370
4926,4,094657,CHAVE ESTRELA ROBUST A 3/8 X 7/16,PC,6.800
4927,4,094644,CHAVE ESTRELA ROBUST B 1/2 X 9/16,PC,7.980
4928,4,094661,CHAVE ESTRELA ROBUST C 5/8 X 11/16,PC,9.860
4929,4,033965,CHAVE ESTRELA MAYLE  6 X 7,PC,3.430
4930,4,034011,CHAVE ESTRELA MAYLE 16 X 17,PC,5.420
4931,4,034024,CHAVE ESTRELA MAYLE 18 X 19,PC,6.470
4932,4,010287,CHAVE ESTRELA TRAMONTINA  6 X 7,PC,4.810
4933,4,010288,CHAVE ESTRELA TRAMONTINA  8 X 9,PC,5.400
4934,4,010289,CHAVE ESTRELA TRAMONTINA 10 X 11,PC,6.040
4935,4,010290,CHAVE ESTRELA TRAMONTINA 12 X 13,PC,6.980
4936,4,010291,CHAVE ESTRELA TRAMONTINA 14 X 15,PC,7.720
4937,4,010292,CHAVE ESTRELA TRAMONTINA 16 X 17,PC,8.300
4938,4,010293,CHAVE ESTRELA TRAMONTINA 18 X 19,PC,9.560
4939,4,010294,CHAVE ESTRELA TRAMONTINA 20 X 22,PC,10.850
4940,4,010295,CHAVE ESTRELA TRAMONTINA 21 X 23,PC,12.960
4941,4,010296,CHAVE ESTRELA TRAMONTINA 24 X 26,PC,16.690
4942,4,010297,CHAVE ESTRELA TRAMONTINA 25 X 28,PC,17.320
4943,4,010298,CHAVE ESTRELA TRAMONTINA 27 X 32,PC,25.620
4944,4,100583,CHAVE ESTRELA JOGO BRASFORT 6 A 17 - 6041,JG,13.670
4945,4,100584,CHAVE ESTRELA JOGO BRASFORT 6 A 22 - 6042,JG,22.850
4946,4,070776,CHAVE ESTRELA JOGO CARNEIRO 6 A 17 - 53554,JG,11.892
4947,4,070789,CHAVE ESTRELA JOGO CARNEIRO 6 A 22 - 53309,JG,14.364
4948,4,099380,CHAVE ESTRELA JOGO EDA 6 A 17,JG,13.170
4949,4,099381,CHAVE ESTRELA JOGO EDA 6 A 22,JG,21.620
4950,4,002056,CHAVE ESTRELA JOGO EDA 6 A 22 C.VANAD.(C/08),JG,36.000
4951,4,001547,CHAVE ESTRELA JOGO L.TOOLS C/CATRACA 8 A 19,JG,35.230
4952,4,008616,CHAVE ESTRELA JOGO ROBUST 6 A 17,JG,47.640
4953,4,009978,CHAVE ESTRELA JOGO ROBUST 6 A 22,JG,71.890
4954,4,011036,CHAVE ESTRELA JOGO ROBUST 6 A 32,JG,151.900
4955,4,014336,CHAVE ESTRELA JOGO TRAMONTINA 6 A 17,JG,26.730
4956,4,014349,CHAVE ESTRELA JOGO TRAMONTINA 6 A 22,JG,59.540
4957,4,014353,CHAVE ESTRELA JOGO TRAMONTINA 6 A 32,JG,132.120
4958,4,058040,CHAVE ESTRELA JOGO WESTERN 6 A 17,JG,13.180
4959,4,058053,CHAVE ESTRELA JOGO WESTERN 6 A 22,JG,17.070
4960,4,095948,CHAVE FENDA AUTOMATICA BRASFORT 260 MM  8211,PC,7.630
4961,4,095935,CHAVE FENDA AUTOMATICA BRASFORT 350 MM  8212,PC,9.180
4962,4,014991,CHAVE FENDA AUTOMATICA BRASFORT 500 MM  8781,PC,12.280
4963,4,060024,CHAVE FENDA AUTOMATICA STANLEY 20"- 4 PONTAS,PC,73.440
4964,4,001808,CHAVE FENDA/PH.JG. BESTFER BLIST.6 PCS,JG,4.980
4965,4,000805,CHAVE FENDA/PH.JG. EDA 6 PCS C/SUPORTE,JG,6.740
4966,4,000330,CHAVE FENDA/PH.JG. EDA 8 PCS CRV.+IMA C/SUP.,JG,14.000
4967,4,010476,CHAVE FENDA/PH.JG. MORETZSOHN MASTER 05 PCS.,JG,30.940
4968,4,010477,CHAVE FENDA/PH.JG. MORETZSOHN PEG-USE*04 PCS,JG,23.890
4969,4,002108,CHAVE FENDA/PH.JG. STARKER C/6 PCS CRV+IMA,JG,15.000
4970,4,014157,CHAVE FENDA/PH.JG. TRAMONTINA C/06 PECAS,JG,10.766
4971,4,098655,CHAVE FENDA/PH.JG. UYUSTOOLS  SD-01281 C/6,JG,13.860
4972,4,001545,CHAVE FENDA/PH.JG. LEE TOOLS C/6 - 601153,JG,5.500
4973,4,100784,CHAVE FENDA/PH.JG. LEE TOOLS C/6 PROF.670906,JG,13.200
4974,4,009063,CHAVE FENDA TRAMONTINA R 1/4 x 1.1/2 TOCO,PC,2.060
4975,4,010473,CHAVE FENDA MORETZSOHN.TOCO B 3/16x 1.1/2,PC,4.580
4976,4,010474,CHAVE FENDA MORETZSOHN.TOCO C 1/4 x 1.1/2,PC,4.920
4977,4,010475,CHAVE FENDA MORETZSOHN.TV.ELETRON. 1.6x30,PC,2.520
4978,4,028155,CHAVE FENDA MORETZSOHN A 1/8 x 1.1/2,PC,3.770
4979,4,036342,CHAVE FENDA MORETZSOHN B 1/8 x 2,PC,3.850
4980,4,008755,CHAVE FENDA MORETZSOHN C 1/8 x 3,PC,3.980
4981,4,008768,CHAVE FENDA MORETZSOHN D 1/8 x 4,PC,3.980
4982,4,008771,CHAVE FENDA MORETZSOHN E 1/8 x 5,PC,4.100
4983,4,088014,CHAVE FENDA MORETZSOHN F 1/8 x 6,PC,4.460
4984,4,010459,CHAVE FENDA MORETZSOHN F 1/8 x 8,PC,4.860
4985,4,010460,CHAVE FENDA MORETZSOHN F 1/8 x10,PC,7.580
4986,4,008784,CHAVE FENDA MORETZSOHN G 3/16x 3,PC,4.950
4987,4,008797,CHAVE FENDA MORETZSOHN H 3/16x4,PC,4.990
4988,4,008801,CHAVE FENDA MORETZSOHN I 3/16x 5,PC,5.060
4989,4,008814,CHAVE FENDA MORETZSOHN J 3/16x 6,PC,5.120
