id_produto,id_categoria,codpro,descricao,emb,prunit
10956,3,015206,CHUVEIRO FRIO HERC 7" BRANCO S/REGISTRO,PC,10.380
10957,3,013893,CHUVEIRO FRIO LUCONI  4" BRANCO,PC,1.780
10958,3,013894,CHUVEIRO FRIO LUCONI  6" BRANCO,PC,4.990
10959,3,013895,CHUVEIRO FRIO LUCONI  9" BRANCO,PC,7.560
10960,3,014955,CHUVEIRO FRIO PAULINA  4" BRANCO,PC,1.520
10961,3,014956,CHUVEIRO FRIO PAULINA  4" BRANCO C/REGISTRO,PC,1.660
10962,3,000610,CHUVEIRO FRIO PAULINA  6" BRANCO,pc,5.080
10963,3,000611,CHUVEIRO FRIO PAULINA  6" CROMADO,PC,7.780
10964,3,000612,CHUVEIRO FRIO PAULINA 10" BRANCO,PC,6.220
10965,3,000613,CHUVEIRO FRIO PAULINA 10" CROMADO,PC,11.800
10966,3,099962,CHUVEIRO FRIO PLASTIN 9.1/2" COMPLETO BRANCO,PC,5.700
10967,3,000317,CHUVEIRO FRIO WILCLA GIGANTE 06" COMPL.CROM.,PC,7.880
10968,3,000316,CHUVEIRO FRIO WILCLA GIGANTE 10" COMPL.CROM.,PC,11.260
10969,3,045288,COBERTURA DE BOLSA GTRES CROMADA..,PC,9.920
10970,3,099804,COLA P/TUBO PVC AMANCO  17gr.,PC,0.830
10971,3,099805,COLA P/TUBO PVC AMANCO  75gr.,PC,2.060
10972,3,099806,COLA P/TUBO PVC AMANCO 175gr.FRASCO C/PINCEL,PC,5.300
10973,3,099807,COLA P/TUBO PVC AMANCO 850gr.,PC,17.650
10974,3,100298,COLA P/TUBO PVC BRASCOLA SUPER COLA  17gr.,PC,0.770
10975,3,000405,COLA P/TUBO PVC BRASCOLA SUPER COLA  75gr.,PC,1.620
10976,3,021949,COLA P/TUBO PVC POLYTUBES  17gr.,PC,0.750
10977,3,021952,COLA P/TUBO PVC POLYTUBES  75gr.,PC,1.720
10978,3,000749,COLA P/TUBO PVC POLYTUBES 175gr. C/PINCEL,PC,5.630
10979,3,009369,COLA P/TUBO PVC TIGRE  75gr.,PC,1.732
10980,3,101161,CONEX.GALV.LATYN BUCHA RED. D 1x1/2,PC,1.970
10981,3,101163,CONEX.GALV.LATYN BUCHA RED. F 1.1/4x3/4,PC,3.352
10982,3,101164,CONEX.GALV.LATYN BUCHA RED. G 1.1/2x1/2,PC,2.808
10983,3,101169,CONEX.GALV.LATYN BUCHA RED. J 1.1/2x1.1/4,PC,2.808
10984,3,101170,CONEX.GALV.LATYN BUCHA RED. K 2x3/4,PC,5.498
10985,3,101171,CONEX.GALV.LATYN BUCHA RED. L 2x1,PC,5.498
10986,3,101172,CONEX.GALV.LATYN BUCHA RED. M 2x1.1/4,PC,5.498
10987,3,101173,CONEX.GALV.LATYN BUCHA RED. O 2.1/2x1.1/4,PC,9.806
10988,3,101174,CONEX.GALV.LATYN BUCHA RED. P 2.1/2x1.1/2,PC,9.806
10989,3,101175,CONEX.GALV.LATYN BUCHA RED. Q 2.1/2x2,PC,9.806
10990,3,101176,CONEX.GALV.LATYN BUCHA RED. S 3x2,PC,14.302
10991,3,101177,CONEX.GALV.LATYN CURVA FEMEA A 1/2,PC,2.381
10992,3,101181,CONEX.GALV.LATYN CURVA FEMEA E 2,PC,20.154
10993,3,101183,CONEX.GALV.LATYN CURVA MACHO D 1.1/2,PC,10.951
10994,3,101184,CONEX.GALV.LATYN CURVA MACHO E 2,PC,15.245
10995,3,101185,CONEX.GALV.LATYN CURVA MACHO-FEMEA A 1/2,PC,2.425
10996,3,101186,CONEX.GALV.LATYN CURVA MACHO-FEMEA B 3/4,PC,2.617
10997,3,101187,CONEX.GALV.LATYN CURVA MACHO-FEMEA C 1,PC,4.998
10998,3,101188,CONEX.GALV.LATYN CURVA MACHO-FEMEA D 1.1/2,PC,10.643
10999,3,101189,CONEX.GALV.LATYN CURVA MACHO-FEMEA E 2,PC,14.024
11000,3,101190,CONEX.GALV.LATYN FLANGE C/SEXT. A 1/2,PC,2.954
11001,3,101191,CONEX.GALV.LATYN FLANGE C/SEXT. B 3/4,PC,5.807
11002,3,101192,CONEX.GALV.LATYN FLANGE C/SEXT. C 1,PC,6.042
11003,3,101193,CONEX.GALV.LATYN FLANGE C/SEXT. D 1.1/2,PC,9.923
11004,3,101194,CONEX.GALV.LATYN FLANGE C/SEXT. E 2,PC,12.936
11005,3,101196,CONEX.GALV.LATYN JOELHO B 1x1/2 RED.,PC,3.528
11006,3,101197,CONEX.GALV.LATYN JOELHO B 1x3/4 RED.,PC,3.528
11007,3,101198,CONEX.GALV.LATYN JOELHO D 45x1,PC,2.836
11008,3,101199,CONEX.GALV.LATYN JOELHO E 45x1.1/2,PC,6.791
11009,3,101200,CONEX.GALV.LATYN JOELHO F 45x2,PC,9.100
11010,3,101207,CONEX.GALV.LATYN LUVA A 1/4,PC,0.925
11011,3,101208,CONEX.GALV.LATYN LUVA A 3/8,PC,0.925
11012,3,101212,CONEX.GALV.LATYN LUVA F 2.1/2,PC,14.024
11013,3,101213,CONEX.GALV.LATYN LUVA G 3,PC,20.594
11014,3,101215,CONEX.GALV.LATYN LUVA RED. B 1x1/2,PC,2.087
11015,3,101217,CONEX.GALV.LATYN NIPLE A 1/4,PC,0.867
11016,3,101219,CONEX.GALV.LATYN NIPLE B 1/2,PC,1.102
11017,3,101222,CONEX.GALV.LATYN NIPLE C 1.1/4,PC,3.528
11018,3,101226,CONEX.GALV.LATYN NIPLE G 3,PC,19.698
11019,3,101252,CONEX.GALV.LATYN TAMPAO FEMEA REDONDO A 1/2,PC,0.897
11020,3,101228,CONEX.GALV.LATYN TAMPAO MACHO B 3/4,PC,1.288
11021,3,101230,CONEX.GALV.LATYN TAMPAO MACHO A 1/4,PC,1.183
11022,3,101231,CONEX.GALV.LATYN TE A 1/4,PC,1.382
11023,3,101232,CONEX.GALV.LATYN TE A 3/8,PC,1.382
11024,3,101233,CONEX.GALV.LATYN TE C 1.1/4,PC,6.615
11025,3,101234,CONEX.GALV.LATYN TE D 1.1/2,PC,8.511
11026,3,101235,CONEX.GALV.LATYN TE E 2,PC,12.804
11027,3,101236,CONEX.GALV.LATYN TE F 2.1/2,PC,28.694
11028,3,101237,CONEX.GALV.LATYN TE G 3,PC,37.675
11029,3,101245,CONEX.GALV.LATYN UNIAO DUPLA CONICA B 1/2,PC,5.057
11030,3,101246,CONEX.GALV.LATYN UNIAO DUPLA CONICA C 1,PC,7.158
11031,3,101247,CONEX.GALV.LATYN UNIAO DUPLA CONICA C 1.1/4,PC,11.070
11032,3,101248,CONEX.GALV.LATYN UNIAO DUPLA CONICA D 1.1/2,PC,14.774
11033,3,101250,CONEX.GALV.LATYN UNIAO DUPLA CONICA F 2.1/2,PC,32.017
11034,3,101244,CONEX.GALV.LATYN UNIAO DUP.FEM.BRONZE  G 3,PC,67.032
11035,3,101251,CONEX.GALV.LATYN UNIAO DUPLA CONICA G 3,PC,54.492
11036,3,101239,CONEX.GALV.LATYN UNIAO DUP.FEM.BRONZE  B 3/4,PC,6.968
11037,3,101240,CONEX.GALV.LATYN UNIAO DUP.FM.BRONZE C 1.1/4,PC,11.480
11038,3,101242,CONEX.GALV.LATYN UNIAO DUP.FEM.BRONZE  E 2,PC,32.281
11039,3,017333,CONEX.GALV.TUPY BUCHA RED. A 1/2x1/4,PC,1.998
11040,3,017334,CONEX.GALV.TUPY BUCHA RED. B 1/2x3/8,PC,2.000
11041,3,017335,CONEX.GALV.TUPY BUCHA RED. C 3/4x1/2,PC,2.620
11042,3,017336,CONEX.GALV.TUPY BUCHA RED. D 1x1/2,PC,3.760
11043,3,017337,CONEX.GALV.TUPY BUCHA RED. E 1x3/4,PC,3.760
11044,3,017338,CONEX.GALV.TUPY BUCHA RED. F 1.1/4x3/4,PC,5.860
11045,3,017339,CONEX.GALV.TUPY BUCHA RED. G 1.1/2x1/2,PC,8.400
11046,3,017340,CONEX.GALV.TUPY BUCHA RED. H 1.1/2x3/4,PC,8.400
11047,3,017341,CONEX.GALV.TUPY BUCHA RED. I 1.1/2x1,PC,8.400
11048,3,017342,CONEX.GALV.TUPY BUCHA RED. J 1.1/2x1.1/4,PC,8.400
11049,3,017343,CONEX.GALV.TUPY BUCHA RED. K 2x3/4,PC,10.830
11050,3,017345,CONEX.GALV.TUPY BUCHA RED. L 2x1,PC,10.830
11051,3,017933,CONEX.GALV.TUPY BUCHA RED. M 2x1.1/4,PC,10.840
11052,3,017346,CONEX.GALV.TUPY BUCHA RED. N 2x1.1/2,PC,10.840
11053,3,017347,CONEX.GALV.TUPY BUCHA RED. O 2.1/2x1.1/4,PC,16.220
11054,3,017348,CONEX.GALV.TUPY BUCHA RED. P 2.1/2x1.1/2,PC,16.220
11055,3,017349,CONEX.GALV.TUPY BUCHA RED. Q 2.1/2x2,PC,16.220
11056,3,019030,CONEX.GALV.TUPY BUCHA RED. S 3x2,PC,24.200
11057,3,019031,CONEX.GALV.TUPY BUCHA RED. T 3x2.1/2,PC,24.200
11058,3,017350,CONEX.GALV.TUPY BUJAO 1/2,PC,1.090
11059,3,017351,CONEX.GALV.TUPY BUJAO 3/4,PC,1.790
11060,3,017352,CONEX.GALV.TUPY BUJAO 1,PC,2.670
11061,3,017353,CONEX.GALV.TUPY CURVA FEMEA A 1/2,PC,7.230
11062,3,017354,CONEX.GALV.TUPY CURVA FEMEA B 3/4,PC,11.920
11063,3,017355,CONEX.GALV.TUPY CURVA FEMEA C 1,PC,18.850
11064,3,017356,CONEX.GALV.TUPY CURVA FEMEA D 1.1/2,PC,35.480
11065,3,017357,CONEX.GALV.TUPY CURVA FEMEA E 2,PC,66.510
11066,3,017359,CONEX.GALV.TUPY CURVA MACHO A 1/2,PC,5.980
11067,3,017360,CONEX.GALV.TUPY CURVA MACHO B 3/4,PC,9.100
11068,3,017362,CONEX.GALV.TUPY CURVA MACHO C 1,PC,18.280
11069,3,017363,CONEX.GALV.TUPY CURVA MACHO D 1.1/2,PC,34.550
11070,3,017364,CONEX.GALV.TUPY CURVA MACHO E 2,PC,55.000
11071,3,017365,CONEX.GALV.TUPY CURVA MACHO-FEMEA A 1/2,PC,6.900
11072,3,017366,CONEX.GALV.TUPY CURVA MACHO-FEMEA B 3/4,PC,10.260
11073,3,017367,CONEX.GALV.TUPY CURVA MACHO-FEMEA C 1,PC,16.940
11074,3,017368,CONEX.GALV.TUPY CURVA MACHO-FEMEA D 1.1/2,PC,33.860
11075,3,017369,CONEX.GALV.TUPY CURVA MACHO-FEMEA E 2,PC,53.300
11076,3,017370,CONEX.GALV.TUPY FLANGE C/SEXT. A 1/2,PC,5.410
11077,3,017371,CONEX.GALV.TUPY FLANGE C/SEXT. B 3/4,PC,7.150
11078,3,017372,CONEX.GALV.TUPY FLANGE C/SEXT. C 1,PC,9.230
11079,3,017373,CONEX.GALV.TUPY FLANGE C/SEXT. D 1.1/2,PC,17.870
11080,3,017375,CONEX.GALV.TUPY FLANGE C/SEXT. E 2,PC,20.230
11081,3,017383,CONEX.GALV.TUPY JOELHO A 3/4x1/2 RED.,PC,4.160
11082,3,019032,CONEX.GALV.TUPY JOELHO B 1x1/2 RED.,PC,6.510
11083,3,019033,CONEX.GALV.TUPY JOELHO B 1x3/4 RED.,PC,6.510
11084,3,017384,CONEX.GALV.TUPY JOELHO B 45x1/2,PC,3.760
11085,3,017385,CONEX.GALV.TUPY JOELHO C 45x3/4,PC,5.570
11086,3,017386,CONEX.GALV.TUPY JOELHO D 45x1,PC,7.940
11087,3,017388,CONEX.GALV.TUPY JOELHO E 45x1.1/2,PC,15.380
11088,3,017389,CONEX.GALV.TUPY JOELHO F 45x2,PC,21.260
11089,3,017390,CONEX.GALV.TUPY JOELHO G 45x2.1/2,PC,36.770
11090,3,019034,CONEX.GALV.TUPY JOELHO G 90x1/4,PC,2.530
11091,3,019035,CONEX.GALV.TUPY JOELHO G 90x3/8,PC,2.530
11092,3,017376,CONEX.GALV.TUPY JOELHO H 90x1/2,PC,2.590
11093,3,017377,CONEX.GALV.TUPY JOELHO I 90x3/4,PC,4.170
11094,3,017378,CONEX.GALV.TUPY JOELHO J 90x1,PC,5.920
11095,3,019036,CONEX.GALV.TUPY JOELHO J 90x1.1/4,PC,9.390
11096,3,017379,CONEX.GALV.TUPY JOELHO K 90x1.1/2,PC,13.250
11097,3,017380,CONEX.GALV.TUPY JOELHO L 90x2,PC,20.980
11098,3,017381,CONEX.GALV.TUPY JOELHO M 90x2.1/2,PC,40.370
11099,3,017382,CONEX.GALV.TUPY JOELHO N 90x3,PC,54.680
11100,3,098537,CONEX.GALV.TUPY JOELHO SAIDA LATERAL B 3/4",PC,8.880
11101,3,019037,CONEX.GALV.TUPY LUVA A 1/4,PC,2.400
11102,3,019038,CONEX.GALV.TUPY LUVA A 3/8,PC,2.400
11103,3,017394,CONEX.GALV.TUPY LUVA B 1/2,PC,2.290
11104,3,017395,CONEX.GALV.TUPY LUVA B 3/4,PC,3.450
11105,3,017396,CONEX.GALV.TUPY LUVA C 1,PC,5.200
11106,3,019039,CONEX.GALV.TUPY LUVA C 1.1/4,PC,7.270
11107,3,017397,CONEX.GALV.TUPY LUVA D 1.1/2,PC,9.730
11108,3,017398,CONEX.GALV.TUPY LUVA E 2,PC,14.680
11109,3,017399,CONEX.GALV.TUPY LUVA F 2.1/2,PC,28.130
11110,3,017400,CONEX.GALV.TUPY LUVA G 3,PC,41.420
11111,3,017391,CONEX.GALV.TUPY LUVA RED. A 3/4x1/2,PC,3.450
11112,3,017392,CONEX.GALV.TUPY LUVA RED. B 1x1/2,PC,5.190
11113,3,017393,CONEX.GALV.TUPY LUVA RED. C 1x3/4,PC,5.190
11114,3,019040,CONEX.GALV.TUPY NIPLE DUPLO A 1/4,PC,2.270
11115,3,019041,CONEX.GALV.TUPY NIPLE DUPLO A 3/8,PC,2.270
11116,3,017401,CONEX.GALV.TUPY NIPLE DUPLO B 1/2,PC,1.920
11117,3,017402,CONEX.GALV.TUPY NIPLE DUPLO B 3/4,PC,2.750
11118,3,017403,CONEX.GALV.TUPY NIPLE DUPLO C 1,PC,4.590
11119,3,019042,CONEX.GALV.TUPY NIPLE DUPLO C 1.1/4,PC,6.410
11120,3,017404,CONEX.GALV.TUPY NIPLE DUPLO D 1.1/2,PC,7.920
11121,3,017405,CONEX.GALV.TUPY NIPLE DUPLO E 2,PC,15.640
11122,3,017406,CONEX.GALV.TUPY NIPLE DUPLO F 2.1/2,PC,22.190
11123,3,017407,CONEX.GALV.TUPY NIPLE DUPLO G 3,PC,32.040
11124,3,017408,CONEX.GALV.TUPY NIPLE DUPLO RED. 3/4x1/2,PC,2.740
11125,3,017409,CONEX.GALV.TUPY TAMPAO SEXTAV. A 1/2,PC,1.920
11126,3,017410,CONEX.GALV.TUPY TAMPAO SEXTAV. B 3/4,PC,2.620
11127,3,017579,CONEX.GALV.TUPY TAMPAO SEXTAV. C 1,PC,3.998
11128,3,019043,CONEX.GALV.TUPY TE A 1/4,PC,3.660
11129,3,019044,CONEX.GALV.TUPY TE A 3/8,PC,3.660
11130,3,017412,CONEX.GALV.TUPY TE B 1/2,PC,3.450
11131,3,017413,CONEX.GALV.TUPY TE B 3/4,PC,5.120
11132,3,017414,CONEX.GALV.TUPY TE C 1,PC,8.570
11133,3,019045,CONEX.GALV.TUPY TE C 1.1/4,PC,13.460
11134,3,017415,CONEX.GALV.TUPY TE D 1.1/2,PC,16.770
11135,3,017416,CONEX.GALV.TUPY TE E 2,PC,30.290
11136,3,017417,CONEX.GALV.TUPY TE F 2.1/2,PC,48.510
11137,3,017418,CONEX.GALV.TUPY TE G 3,PC,63.480
11138,3,019046,CONEX.GALV.TUPY UNIAO ASS.CON.BRONZE A 1/4,PC,16.460
11139,3,019047,CONEX.GALV.TUPY UNIAO ASS.CON.BRONZE A 3/8,PC,18.140
11140,3,017419,CONEX.GALV.TUPY UNIAO ASS.CON.BRONZE B 1/2,PC,23.310
11141,3,017421,CONEX.GALV.TUPY UNIAO ASS.CON.BRONZE B 3/4,PC,28.220
11142,3,017422,CONEX.GALV.TUPY UNIAO ASS.CON.BRONZE C 1,PC,28.380
11143,3,019048,CONEX.GALV.TUPY UNIAO ASS.CON.BRONZE C 1.1/4,PC,47.120
11144,3,017423,CONEX.GALV.TUPY UNIAO ASS.CON.BRONZE D 1.1/2,PC,54.280
11145,3,017424,CONEX.GALV.TUPY UNIAO ASS.CON.BRONZE E 2,PC,75.450
11146,3,017425,CONEX.GALV.TUPY UNIAO ASS.CON.BRONZE F 2.1/2,PC,114.170
11147,3,017426,CONEX.GALV.TUPY UNIAO ASS.CON.BRONZE G 3,PC,166.970
11148,3,019049,CONEX.GALV.TUPY UNIAO ASS.PLANO A 1/4,PC,12.520
11149,3,019050,CONEX.GALV.TUPY UNIAO ASS.PLANO A 3/8,PC,12.970
11150,3,017427,CONEX.GALV.TUPY UNIAO ASS.PLANO B 1/2,PC,9.994
11151,3,017428,CONEX.GALV.TUPY UNIAO ASS.PLANO B 3/4,PC,14.250
11152,3,017430,CONEX.GALV.TUPY UNIAO ASS.PLANO C 1,PC,15.620
11153,3,019051,CONEX.GALV.TUPY UNIAO ASS.PLANO C 1.1/4,PC,25.430
11154,3,017429,CONEX.GALV.TUPY UNIAO ASS.PLANO D 1.1/2,PC,29.040
11155,3,017431,CONEX.GALV.TUPY UNIAO ASS.PLANO E 2,PC,42.630
11156,3,017432,CONEX.GALV.TUPY UNIAO ASS.PLANO F 2.1/2,PC,65.930
11157,3,017434,CONEX.GALV.TUPY UNIAO ASS.PLANO G 3,PC,100.170
11158,3,102089,CONEXOES METAIS REI JOELHO 90x1/2  LATAO AM.,PC,2.750
11159,3,102088,CONEXOES METAIS REI JOELHO 90x1/2  LATAO CR.,PC,3.550
11160,3,102091,CONEXOES METAIS REI JOELHO 90x3/4  LATAO AM.,PC,3.450
11161,3,102090,CONEXOES METAIS REI JOELHO 90x3/4  LATAO CR.,PC,4.150
11162,3,102186,CONEXOES METAIS REI JOELHO MACHO/FEMEA 1/2CR,PC,3.890
11163,3,102185,CONEXOES METAIS REI JOELHO MACHO/FEMEA 3/4CR,PC,4.980
11164,3,102092,CONEXOES METAIS REI JUNCAO MAQUINA DE LAVAR,PC,5.700
11165,3,102084,CONEXOES METAIS REI LUVA 1/2" RR LATAO AMAR.,PC,1.750
11166,3,102085,CONEXOES METAIS REI LUVA 1/2" RR LATAO CROM.,PC,2.140
11167,3,102087,CONEXOES METAIS REI LUVA 3/4" RR LATAO AMAR.,PC,2.190
11168,3,102086,CONEXOES METAIS REI LUVA 3/4" RR LATAO CROM.,PC,2.640
11169,3,102080,CONEXOES METAIS REI TE 1/2" RR LATAO AMARELO,PC,3.080
11170,3,102081,CONEXOES METAIS REI TE 1/2" RR LATAO CROMADO,PC,4.150
11171,3,102082,CONEXOES METAIS REI TE 3/4" RR LATAO AMARELO,PC,4.250
11172,3,102083,CONEXOES METAIS REI TE 3/4" RR LATAO CROMADO,PC,5.530
11173,3,098565,CONEXAO PRETA REBOUCAS ADAPT. INTERNO 1.1/4,PC,0.750
11174,3,098569,CONEXAO PRETA REBOUCAS JOELHO INTERNO.1.1/4",PC,1.470
11175,3,098566,CONEXAO PRETA REBOUCAS TE INTERNO.1.1/2",PC,2.510
11176,3,098563,CONEXAO PRETA REBOUCAS UNIAO INTERNA..1.1/2",PC,1.050
11177,3,099098,CONEXAO PRETA REBOUCAS ADAPT. INTERNO   1/2,PC,0.160
11178,3,099099,CONEXAO PRETA REBOUCAS ADAPT. INTERNO   3/4,PC,0.224
11179,3,099097,CONEXAO PRETA REBOUCAS ADAPT. INTERNO  . 1",PC,0.330
11180,3,099114,CONEXAO PRETA REBOUCAS JOELHO INT.DUPLO 1/2",PC,0.243
11181,3,099100,CONEXAO PRETA REBOUCAS JOELHO INT.DUPLO 3/4",PC,0.305
11182,3,099115,CONEXAO PRETA REBOUCAS JOELHO INTERNO 1/2",PC,0.265
11183,3,099101,CONEXAO PRETA REBOUCAS JOELHO INTERNO 3/4",PC,0.360
11184,3,099243,CONEXAO PRETA REBOUCAS JOELHO INTERNO. 1",PC,0.820
11185,3,099116,CONEXAO PRETA REBOUCAS TE INTERNO 1/2",PC,0.390
11186,3,099102,CONEXAO PRETA REBOUCAS TE INTERNO 3/4",PC,0.650
11187,3,099244,CONEXAO PRETA REBOUCAS TE INTERNO. 1",PC,1.090
11188,3,099245,CONEXAO PRETA REBOUCAS TE INTERNO..1.1/4",PC,1.830
11189,3,099103,CONEXAO PRETA REBOUCAS TE INTERNO.TRIPLO 1/2,PC,0.490
11190,3,099104,CONEXAO PRETA REBOUCAS TE INTERNO.TRIPLO 3/4,PC,0.590
11191,3,099105,CONEXAO PRETA REBOUCAS UNIAO INTERNA 1/2",PC,0.180
11192,3,099106,CONEXAO PRETA REBOUCAS UNIAO INTERNA 3/4",PC,0.220
11193,3,099246,CONEXAO PRETA REBOUCAS UNIAO INTERNA. 1",PC,0.380
11194,3,099247,CONEXAO PRETA REBOUCAS UNIAO INTERNA. 1.1/4",PC,0.720
11195,3,099107,CONEXAO PRETA REBOUCAS UNIAO RED.INT. .1x3/4,PC,0.435
11196,3,099108,CONEXAO PRETA REBOUCAS UNIAO RED.INT.3/4x1/2,PC,0.220
11197,3,099816,CURVA ESGOTO AMANCO  40x90 LONGA,PC,2.120
11198,3,099817,CURVA ESGOTO AMANCO  50x90 LONGA,PC,4.640
11199,3,099818,CURVA ESGOTO AMANCO  75x90 LONGA,PC,14.000
11200,3,099819,CURVA ESGOTO AMANCO 100x90 LONGA,PC,20.330
11201,3,098215,CURVA ESGOTO KRONA  40x90 CURTA,PC,1.320
11202,3,098216,CURVA ESGOTO KRONA  50x90 CURTA,PC,3.380
11203,3,098921,CURVA ESGOTO KRONA  75x90 CURTA,PC,7.150
11204,3,018539,CURVA ESGOTO KRONA 100x90 CURTA,PC,7.300
11205,3,099782,CURVA SOLDAVEL AMANCO 45x25,PC,0.930
11206,3,099783,CURVA SOLDAVEL AMANCO 45x32,PC,1.550
11207,3,099784,CURVA SOLDAVEL AMANCO 45x50,PC,4.240
11208,3,013098,CURVA SOLDAVEL AMANCO 90x20,PC,0.930
11209,3,013099,CURVA SOLDAVEL AMANCO 90x25,PC,1.240
11210,3,099785,CURVA SOLDAVEL AMANCO 90x32,PC,2.640
11211,3,013100,CURVA SOLDAVEL AMANCO 90x50,PC,5.740
11212,3,098560,CURVA SOLDAVEL AMANCO 90x60,PC,13.633
11213,3,013618,CURVA SOLDAVEL KRONA 20,PC,0.820
11214,3,014170,CURVA SOLDAVEL KRONA 25,PC,1.140
11215,3,099728,CURVA SOLDAVEL KRONA 32,PC,2.450
11216,3,100652,CURVA SOLDAVEL KRONA 40,PC,4.300
11217,3,013967,CURVA SOLDAVEL KRONA 50,PC,5.150
11218,3,018362,CURVA SOLDAVEL TIGRE 20,PC,0.907
11219,3,002248,CURVA SOLDAVEL TIGRE 25,PC,1.210
11220,3,018363,CURVA SOLDAVEL TIGRE 32,PC,2.620
11221,3,018364,CURVA SOLDAVEL TIGRE 50,PC,5.670
11222,3,018365,CURVA SOLDAVEL TIGRE 60,PC,13.400
11223,3,033436,DESENTUPIDOR P/ESGOTO TUFAO I   - 5 M.......,PC,11.200
11224,3,033449,DESENTUPIDOR P/ESGOTO TUFAO II  - 10 M......,PC,29.450
11225,3,091580,DESENTUPIDOR P/ESGOTO TUFAO III - 15 M......,PC,50.700
11226,3,000875,DESENTUPIDOR P/ESGOTO THOMPSON  5 M,PC,11.250
11227,3,000876,DESENTUPIDOR P/ESGOTO THOMPSON 10 M,PC,28.960
11228,3,000999,DESENTUPIDOR P/PIA FORSAN,PC,1.620
11229,3,064294,DESENTUPIDOR P/PIA POLITEX,PC,1.290
11230,3,001861,DESENTUPIDOR P/PIA POLITEX SANFONADO,PC,1.570
11231,3,001000,DESENTUPIDOR P/VASO FORSAN,PC,5.450
11232,3,064310,DESENTUPIDOR P/VASO POLITEX,PC,2.730
11233,3,101873,DUCHA HIGIENICA BOGNAR C-27 ABS 1.20M LIGHT,PC,38.600
11234,3,001409,DUCHA HIGIENICA BOGNAR C-33 ABS 1.20M LIGHT,PC,38.600
11235,3,102363,DUCHA HIGIENICA MAXFORTE BRANCA REG.  PVC,PC,9.800
11236,3,001151,DUCHA HIGIENICA DUDA ABS BRANCA 1.0M - 11600,PC,9.220
11237,3,099730,DUCHA HIGIENICA MAXFORTE BRANCA/CROMADA,PC,18.500
11238,3,001451,DUCHA HIGIENICA GTRES CROM. SOFT C/REGISTRO,PC,25.490
11239,3,018817,DUCHA HIGIENICA GTRES POP  C/REGISTRO,PC,26.800
11240,3,018818,DUCHA HIGIENICA GTRES LUXO C/REGISTRO,PC,42.290
11241,3,016299,DUCHA HIGIENICA HIGIBAN CROMADA/BCA,PC,21.700
11242,3,100532,DUCHA HIGIENICA UNIFIX C-25 LATAO CRO. 1.20M,PC,29.800
11243,3,100534,DUCHA HIGIENICA UNIFIX C-50 LATAO CRO. 1.20M,PC,33.900
11244,3,000243,DUCHA HIGIENICA UNIFIX C-52 LATAO CRO. 1.20M,PC,33.950
11245,3,017239,ENGATE FLEX LATAO CROM.CLODAL 30CM,PC,12.540
11246,3,017243,ENGATE FLEX LATAO CROM.CLODAL 40CM,PC,13.300
11247,3,002232,ENGATE FLEX CROMADO BOGNAR  30CM,PC,4.280
11248,3,002233,ENGATE FLEX CROMADO BOGNAR  40CM,PC,4.710
11249,3,002234,ENGATE FLEX CROMADO BOGNAR  60CM,PC,5.120
11250,3,010172,ENGATE FLEX CROM.CLODAL RIG.30CM C/UNHO,PC,12.550
11251,3,096362,ENGATE FLEX CROM.DACUNHA 30CM...........,PC,8.700
11252,3,096375,ENGATE FLEX CROM.DACUNHA 40CM...........,PC,9.300
11253,3,069706,ENGATE FLEX CROMADO EMAVA 30 CM,PC,5.200
11254,3,069719,ENGATE FLEX CROMADO EMAVA 40 CM,PC,5.820
11255,3,100109,ENGATE FLEX CROMADO UNIFIX  30CM,PC,4.800
11256,3,100110,ENGATE FLEX CROMADO UNIFIX  40CM,PC,5.350
11257,3,100111,ENGATE FLEX CROMADO UNIFIX  50CM,PC,6.120
11258,3,100112,ENGATE FLEX CROMADO UNIFIX  60CM,PC,6.870
11259,3,100113,ENGATE FLEX CROMADO UNIFIX  80CM,PC,8.150
11260,3,100114,ENGATE FLEX CROMADO UNIFIX 1.00M,PC,9.100
11261,3,100115,ENGATE FLEX CROMADO UNIFIX 1.20M,PC,10.400
11262,3,100116,ENGATE FLEX CROMADO UNIFIX 1.80M,PC,15.080
11263,3,100117,ENGATE FLEX CROMADO UNIFIX 2.00M,PC,16.780
11264,3,002235,ENGATE FLEX MALHA INOX ALTA PRESS. BOGNAR 30,PC,4.820
11265,3,002236,ENGATE FLEX MALHA INOX ALTA PRESS. BOGNAR 40,PC,4.990
11266,3,002237,ENGATE FLEX MALHA INOX ALTA PRESS. BOGNAR 60,PC,5.410
11267,3,001895,ENGATE FLEX MALHA INOX BRASFORT 40CM,PC,5.800
11268,3,001896,ENGATE FLEX MALHA INOX BRASFORT 60CM,PC,6.650
11269,3,011715,ENGATE FLEX MALHA INOX GTRES 30 CM,PC,8.350
11270,3,011716,ENGATE FLEX MALHA INOX GTRES 40 CM,PC,8.540
11271,3,102163,ENGATE FLEX MALHA INOX GTRES 60 CM,PC,12.220
11272,3,018275,ENGATE FLEX MALHA INOX MAXFORTE 40cm,PC,4.720
11273,3,000499,ENGATE FLEX MALHA INOX MAXFORTE 60cm,PC,6.080
11274,3,014471,ENGATE FLEX MALHA INOX CLODAL 60 CM,PC,12.330
11275,3,001951,ENGATE FLEX MALHA INOX VILA RICA 40 CM,PC,6.950
