id_produto,id_categoria,codpro,descricao,emb,prunit
771,2,013409,CONJ.JOMARCA BR C/PL 1 SIMP+2 PAR. 177-SPP,PC,4.600
772,2,014828,CONJ.JOMARCA BR C/PL TOMADA TRIFASICA 231,PC,3.800
773,2,013412,CONJ.JOMARCA BR C/PL 1 PAR+TOM.QD.185-PTQD,PC,3.200
774,2,013413,CONJ.JOMARCA BR C/PL 2 PARAL+TOM.RET.187PT T,PC,4.700
775,2,013414,CONJ.JOMARCA BR C/PL 2 SIMPL+TOM.RET.189-SST,PC,3.800
776,2,013415,CONJ.JOMARCA BR C/PL 1S+1P+TOM.RET. 191,PC,4.170
777,2,013417,CONJ.JOMARCA BR C/PL TOM.TEL+MODULAR 214,PC,2.700
778,2,013421,CONJ.JOMARCA BR S/PL 2 SIMPLES 162-SS,PC,1.980
779,2,013423,CONJ.JOMARCA BR S/PL 1 PARALELO 166-P,PC,1.360
780,2,013424,CONJ.JOMARCA BR S/PL 2 PARALELOS 168-PP,PC,2.980
781,2,013426,CONJ.JOMARCA BR S/PL 1 SIMP+1 PARAL.172-SP,PC,2.590
782,2,013427,CONJ.JOMARCA BR S/PL 2 SIMP+1 PAR.174-SSP,PC,3.850
783,2,013428,CONJ.JOMARCA BR S/PL 1 SIMP+ 2 PAR.176-SPP,PC,3.950
784,2,013430,CONJ.JOMARCA BR S/PL 1S+TOM.QUADR.182-STQD,PC,1.840
785,2,013431,CONJ.JOMARCA BR S/PL 1P+TOM.QUADR.184-PTQD,PC,2.660
786,2,013432,CONJ.JOMARCA BR S/PL 2P+TOM.RET.186 PPTURT,PC,4.200
787,2,013434,CONJ.JOMARCA BR S/PL 1S+1P+TOM.RET. 190-SPT,PC,3.300
788,2,014830,CONJ.JOMARCA BR S/PL TOMADA TRIFASICA 230,PC,3.200
789,2,037515,CONJ.PERLEX C/PL 1 SIMPLES 1381,PC,1.890
790,2,037528,CONJ.PERLEX C/PL 2 SIMPLES 1382,PC,3.510
791,2,037531,CONJ.PERLEX C/PL 3 SIMPLES 1383,PC,5.300
792,2,037544,CONJ.PERLEX C/PL 1 CAMPAINHA 1385,PC,2.660
793,2,037557,CONJ.PERLEX C/PL 1 PARALELO 1381/P,PC,2.660
794,2,037561,CONJ.PERLEX C/PL 1 SIMP+1 PARAL.1381/1P,PC,4.600
795,2,037574,CONJ.PERLEX C/PL 2 PARALELOS 1382/P,PC,5.050
796,2,014789,CONJ.PERLEX C/PL 1SIMPL+TOM.2P+T.10A.1381/11,PC,4.230
797,2,001012,CONJ.PERLEX C/PL 1 PARAL+TOM.2P+T.1381-P/11,PC,4.950
798,2,001013,CONJ.PERLEX C/PL TOMADA 2P+T.ABNT 10A. 1311,PC,2.930
799,2,014846,CONJ.PERLEX S/PL 1 S+TOM.QUAD.*1281/10  FL,PC,3.520
800,2,037659,CONJ.PERLEX S/PL 1 SIMPLES 1281,PC,1.580
801,2,037662,CONJ.PERLEX S/PL 2 SIMPLES 1282,PC,3.250
802,2,037676,CONJ.PERLEX S/PL 3 SIMPLES 1283,PC,5.080
803,2,037689,CONJ.PERLEX S/PL 1 CAMPAINHA 1285,PC,2.130
804,2,037692,CONJ.PERLEX S/PL 1 PARALELO 1281/P,PC,2.260
805,2,100955,CONJ.PUMALIGHT C/PL 1 CAMPAINHA         5385,PC,4.680
806,2,100956,CONJ.PUMALIGHT C/PL 1 CONEC.ANTENA      5308,PC,4.540
807,2,100958,CONJ.PUMALIGHT C/PL 1 MINUTERIA         5301,PC,4.680
808,2,100961,CONJ.PUMALIGHT C/PL 1 PARALELO         5381P,PC,4.570
809,2,100962,CONJ.PUMALIGHT C/PL 1 SIMPLES         5381,PC,3.920
810,2,100974,CONJ.PUMALIGHT C/PL TOM.2P+T. 10A  ABNT 5311,PC,4.350
811,2,100976,CONJ.PUMALIGHT C/PL TOM.COMPTD.RJ45 COD.5364,PC,9.420
812,2,100978,CONJ.PUMALIGHT C/PL TOM.TEL.TELEB.AMER. 5363,PC,5.820
813,2,100998,MODULO PUMALIGHT 1 CEGO ESTREITO        5200,PC,0.630
814,2,100993,MODULO PUMALIGHT 1 CONECTOR ANTENA      5208,PC,2.540
815,2,100996,MODULO PUMALIGHT 1 PARALELA            5281P,PC,2.540
816,2,101000,MODULO PUMALIGHT SAIDA DE CABO  5203 E,PC,0.634
817,2,100997,MODULO PUMALIGHT 1 SIMPLES              5281,PC,1.900
818,2,101002,MODULO PUMALIGHT TOMADA 2P+T 10A  ABNT 5211,PC,2.220
819,2,101003,MODULO PUMALIGHT TOMADA 2P+T 20A  ABNT 5215,PC,2.820
820,2,101004,MODULO PUMALIGHT TOMADA COMPTD.RJ45 COD.5264,PC,7.280
821,2,101006,MODULO PUMALIGHT TOMADA TEL. TELEBRAS   5263,PC,3.680
822,2,006300,CONJ.RASQUINE C/PL 3 SIMPLES,PC,1.900
823,2,005667,CONJ.RASQUINE C/PL TOMADA REDONDA,PC,1.060
824,2,012051,CONJ.RASQUINE S/PL 3 SIMPLES,PC,1.850
825,2,100864,CONJ. WALMA BR C/PL 1 SIMPLES   2511,PC,1.200
826,2,100865,CONJ. WALMA BR C/PL 2 SIMPLES 2521,PC,2.100
827,2,100867,CONJ. WALMA BR C/PL 1 CAMPAINHA   2588,PC,1.300
828,2,100868,CONJ. WALMA BR C/PL 1 PARALELO 2512,PC,1.200
829,2,100870,CONJ. WALMA BR C/PL 2 PARALELOS 2522,PC,1.980
830,2,100871,CONJ. WALMA BR C/PL 3 PARALELOS 2532,PC,2.800
831,2,100872,CONJ. WALMA BR C/PL 1 MINUTERIA   2586,PC,1.400
832,2,100869,CONJ. WALMA BR C/PL 1 SIMPLES+1 PARAL. 2523,PC,1.800
833,2,100875,CONJ. WALMA BR C/PL 1PARAL+TOM.QUADR.2552,PC,2.300
834,2,019510,CONTROLE P/VENT. A.SANTOS DESLIZ.BRANCO BIV.,PC,10.452
835,2,099016,CONTROLE P/VENT. A.SANTOS DESLIZ.CINZA BIV.,PC,10.452
836,2,018248,CONTROLE P/VENT. TECNHA ROTATIVO BRANCO BIV.,PC,8.850
837,2,099748,CONTROLE REMOTO P/VENTILADOR TECHNA CINZA,PC,58.250
838,2,101574,CONTROLE REMOTO P/VENTILADOR TECHNA PRETO,PC,58.250
839,2,102290,CONVERSOR/RECEPTOR DIGITAL CASTELO M-3008,PC,107.000
840,2,012217,CORDAO P/FERRO HYPALLON BLACK DECKER,PC,2.430
841,2,014780,CORDAO P/FERRO HYPALLON GE,PC,2.430
842,2,015128,CORDAO P/FERRO HYPALLON WALITA,PC,2.430
843,2,002777,CORDAO GRAVADOR C/NBR UNIVERSAL  1.5 M.,PC,1.460
844,2,017464,CORDAO P/MONOF.2M ESPIRAL EMAVE BEGE,PC,1.370
845,2,017465,CORDAO P/MONOF.2M ESPIRAL EMAVE BRANCO,PC,1.370
846,2,099003,CORDAO P/MONOF.2M ESPIRAL EMAVE CINZA,PC,1.370
847,2,017466,CORDAO P/MONOF.2M ESPIRAL EMAVE BEGE/MARFIM,PC,1.370
848,2,017467,CORDAO P/MONOF.2M ESPIRAL EMAVE PRETO,PC,1.370
849,2,010838,CORDAO P/MONOF.2M ESPIRAL INSOL MARFIM CART.,PC,1.370
850,2,000147,CORDAO P/MONOF.2M ESPIRAL INTERNEED BEGE,PC,1.700
851,2,000148,CORDAO P/MONOF.2M ESPIRAL INTERNEED BRANCO,PC,1.700
852,2,000149,CORDAO P/MONOF.2M ESPIRAL INTERNEED CINZA,PC,1.700
853,2,000150,CORDAO P/MONOF.2M ESPIRAL INTERNEED PRETO,PC,1.700
854,2,019025,CORRENTE P/CALHA ZINCADA  C/20m,PT,7.800
855,2,032438,CORRENTE P/CALHA ZINC. PT. C/20m SAO RAPHAEL,PT,11.600
856,2,055353,CURVA P/ELETRODUTO PVC  90x 1/2",PC,0.380
857,2,018619,CURVA P/ELETRODUTO PVC  90x 3/4",PC,0.460
858,2,018622,CURVA P/ELETRODUTO PVC  90x.1"..,PC,0.620
859,2,020044,CURVA P/ELETRODUTO PVC  90x.1.1/4,PC,0.980
860,2,040375,CURVA P/ELETRODUTO PVC  90x.1.1/2,PC,1.170
861,2,018695,CURVA P/ELETRODUTO PVC  90x.2",PC,1.890
862,2,018696,CURVA P/ELETRODUTO PVC  90x.3",PC,5.840
863,2,020556,CURVA P/ELETRODUTO PVC 180x 3/4",PC,0.650
864,2,020192,CURVA P/ELETRODUTO PVC 180x.1",PC,1.020
865,2,020569,CURVA P/ELETRODUTO PVC 180x1.1/4,PC,1.720
866,2,002518,CURVA P/ELETRODUTO PVC .TIGRE  90x 3/4",PC,0.940
867,2,002535,CURVA P/ELETRODUTO PVC .TIGRE 180x 3/4",PC,1.796
868,2,002548,CURVA P/ELETRODUTO PVC .TIGRE 180x.1"..,PC,2.964
869,2,011111,CURVA P/ELETRODUTO PVC .TIGRE 180x1.1/4",PC,3.700
870,2,017774,CURVA P/ELETRODUTO PVC .TIGRE 180x1.1/2",PC,4.992
871,2,100923,CURVA P/ELETRODUTO ZINC.  90x 1/2",PC,1.350
872,2,100924,CURVA P/ELETRODUTO ZINC.  90x 3/4",PC,1.480
873,2,100925,CURVA P/ELETRODUTO ZINC.  90x.1",PC,2.170
874,2,100926,CURVA P/ELETRODUTO ZINC.  90x.1.1/4",PC,5.800
875,2,100927,CURVA P/ELETRODUTO ZINC.  90x.1.1/2",PC,7.070
876,2,100928,CURVA P/ELETRODUTO ZINC.  90x.2",PC,10.500
877,2,102038,CURVA P/ELETRODUTO ZINC. 180x 3/4",PC,3.530
878,2,002798,CHUVEIRINHO MANUAL LORENZETTI...,PC,1.400
879,2,002801,CHUVEIRINHO MANUAL FAME 618,PC,2.420
880,2,023738,CHUVEIRINHO MANUAL TIPO LORENZETTI.,PC,0.240
881,2,002830,CHUVEIRINHO MANUAL FAME C/MANGUEIRA 3M.  060,PC,8.210
882,2,002843,CHUVEIRINHO MANUAL LORENZETTI C/MANGUEIRA,PC,5.550
883,2,023742,CHUVEIRINHO MANUAL TIPO LORENZET.C/MANGUEIRA,PC,1.450
884,2,101799,CHUVEIRINHO P/TORNEIRA JAPONES AZUL,PC,1.360
885,2,101802,CHUVEIRINHO P/TORNEIRA JAPONES CRISTAL,PC,1.360
886,2,101801,CHUVEIRINHO P/TORNEIRA JAPONES LARANJA,PC,1.360
887,2,101800,CHUVEIRINHO P/TORNEIRA JAPONES VERDE,PC,1.360
888,2,002679,DUCHAS CORONA SS 127V.,PC,20.900
889,2,002683,DUCHAS CORONA SS 220V.,PC,20.900
890,2,010702,DUCHAS CORONA GORDUCHA 127V.,PC,26.300
891,2,010703,DUCHAS CORONA GORDUCHA 220V.,PC,26.300
892,2,004891,DUCHAS CORONA CORONA II  220V.,PC,47.900
893,2,052214,DUCHAS CORONA JATO OBEDIENTE 127V.,PC,59.220
894,2,052227,DUCHAS CORONA JATO OBEDIENTE 220V.,PC,59.220
895,2,035899,DUCHAS CORONA 4 ESTACOES BLINDADA 220V.,PC,209.000
896,2,002771,DUCHAS FAME SUPER DUCHA FAMINHO 220V.,PC,22.800
897,2,098915,DUCHAS FAME KIBANHO 127V - 555,PC,22.800
898,2,098916,DUCHAS FAME KIBANHO 220V - 556,PC,22.800
899,2,016117,DUCHAS LORENZETTI BELLO BANHO AZUL 127V.,PC,33.300
900,2,016118,DUCHAS LORENZETTI BELLO BANHO BEGE 127V.,PC,33.300
901,2,016119,DUCHAS LORENZETTI BELLO BANHO BRANCA 127V.,PC,33.300
902,2,017544,DUCHAS LORENZETTI BELLO BANHO CINZA CL 127V.,PC,33.300
903,2,017545,DUCHAS LORENZETTI BELLO BANHO SALMAO 127V.,PC,33.300
904,2,016121,DUCHAS LORENZETTI BELLO BANHO AZUL 220V.,PC,33.300
905,2,016123,DUCHAS LORENZETTI BELLO BANHO BRANCA 220V.,PC,33.300
906,2,016835,DUCHAS LORENZETTI BELLO BANHO CINZA CL 220V.,PC,33.300
907,2,000055,DUCHAS LORENZETTI MAXI DUCHA 220V,PC,27.900
908,2,098187,DUCHAS LORENZETTI MAXI DUCHA 127V,PC,27.900
909,2,011985,DUCHAS LORENZETTI RELAX JATO MULTI DIR.220V,PC,63.300
910,2,016122,DUCHAS LORENZETTI BELLO BANHO BEGE 220V.,PC,33.300
911,2,073078,DUCHAS SINTEX SUPER DUCHA 127V.,PC,17.380
912,2,073082,DUCHAS SINTEX SUPER DUCHA 220V.,PC,17.380
913,2,014064,DUCHAS SINTEX ELETRONICA ATE 6500W - 220V,PC,92.500
914,2,000557,DUCHAS SINTEX TOP BANHO CIRCLE 3T-5500Wx127V,PC,29.800
915,2,000558,DUCHAS SINTEX TOP BANHO CIRCLE 3T-5500Wx220V,PC,29.800
916,2,009941,DIMMER DE TOQUE EMB.C/PL.PERLUX-127 V.1351-1,PC,22.750
917,2,018254,DIMMER DESLIZANTE TECHNA BRANCO BIVOLT,PC,8.250
918,2,098144,DIMMER ROTATIVO A.SANTOS BRANCO BIVOLT,PC,7.540
919,2,098145,DIMMER ROTATIVO A.SANTOS CINZA BIVOLT,PC,7.200
920,2,060744,DIMMER ROTATIVO TECHNA BIVOLT BRANCO,PC,8.250
921,2,002860,DISJUNTOR  LORENZETTI  UNIPOLAR DLBE 10 A,PC,5.250
922,2,002873,DISJUNTOR  LORENZETTI  UNIPOLAR DLBE 15 A..,PC,5.250
923,2,002886,DISJUNTOR  LORENZETTI  UNIPOLAR DLBE 20 A..,PC,5.250
924,2,002899,DISJUNTOR  LORENZETTI  UNIPOLAR DLBE 25 A..,PC,5.250
925,2,002903,DISJUNTOR  LORENZETTI  UNIPOLAR DLBE 30 A..,PC,5.250
926,2,002916,DISJUNTOR  LORENZETTI  UNIPOLAR DLBE 35 A..,PC,8.950
927,2,002929,DISJUNTOR  LORENZETTI  UNIPOLAR DLBE 40 A..,PC,8.950
928,2,002932,DISJUNTOR  LORENZETTI  UNIPOLAR DLBE 50 A..,PC,8.950
929,2,002945,DISJUNTOR  LORENZETTI  UNIPOLAR DLBE 60 A..,PC,14.100
930,2,002959,DISJUNTOR  LORENZETTI  UNIPOLAR DLBE 70 A..,PC,14.100
931,2,015973,DISJUNTOR  LORENZETTI BIPOLAR DLBE 15 A,PC,28.450
932,2,017023,DISJUNTOR  LORENZETTI BIPOLAR DLBE 20 A....,PC,28.450
933,2,017036,DISJUNTOR  LORENZETTI BIPOLAR DLBE 25 A....,PC,28.450
934,2,017049,DISJUNTOR  LORENZETTI BIPOLAR DLBE 30 A....,PC,28.450
935,2,017170,DISJUNTOR  LORENZETTI BIPOLAR DLBE 40 A....,PC,28.780
936,2,017052,DISJUNTOR  LORENZETTI BIPOLAR DLBE 50 A....,PC,28.780
937,2,017065,DISJUNTOR  LORENZETTI BIPOLAR DLBE 60 A....,PC,41.750
938,2,017078,DISJUNTOR  LORENZETTI BIPOLAR DLBE 70 A....,PC,41.750
939,2,017082,DISJUNTOR  LORENZETTI BIPOLAR DLBE 90 A....,PC,41.750
940,2,102252,DISJUNTOR  LORENZETTI TRIPOLAR DLBE  10 A.,PC,33.950
941,2,016180,DISJUNTOR  LORENZETTI TRIPOLAR DLBE  15 A.,PC,33.950
942,2,015974,DISJUNTOR  LORENZETTI TRIPOLAR DLBE  20 A..,PC,33.950
943,2,017108,DISJUNTOR  LORENZETTI TRIPOLAR DLBE  30 A..,PC,33.950
944,2,017111,DISJUNTOR  LORENZETTI TRIPOLAR DLBE  40 A..,PC,34.280
945,2,017124,DISJUNTOR  LORENZETTI TRIPOLAR DLBE  50 A..,PC,34.280
946,2,017138,DISJUNTOR  LORENZETTI TRIPOLAR DLBE  60 A..,PC,47.580
947,2,017141,DISJUNTOR  LORENZETTI TRIPOLAR DLBE  70 A..,PC,47.580
948,2,017154,DISJUNTOR  LORENZETTI TRIPOLAR DLBE  90 A..,PC,47.580
949,2,017167,DISJUNTOR  LORENZETTI TRIPOLAR DLBE 100 A..,PC,47.580
950,2,100038,DISJUNTOR LORENZETTI "DIN"  UNIPOLAR 10A,PC,3.650
951,2,100039,DISJUNTOR LORENZETTI "DIN"  UNIPOLAR 16A,PC,3.650
952,2,100045,DISJUNTOR LORENZETTI "DIN"  UNIPOLAR 20A,PC,3.650
953,2,100046,DISJUNTOR LORENZETTI "DIN"  UNIPOLAR 25A,PC,3.650
954,2,100047,DISJUNTOR LORENZETTI "DIN"  UNIPOLAR 32A,PC,3.650
955,2,100048,DISJUNTOR LORENZETTI "DIN"  UNIPOLAR 40A,PC,4.350
956,2,100049,DISJUNTOR LORENZETTI "DIN"  UNIPOLAR 50A,PC,4.350
957,2,100050,DISJUNTOR LORENZETTI "DIN"  UNIPOLAR 63A,PC,5.850
958,2,100051,DISJUNTOR LORENZETTI "DIN" BIPOLAR  10A,PC,18.630
959,2,100052,DISJUNTOR LORENZETTI "DIN" BIPOLAR  16A,PC,18.630
960,2,100057,DISJUNTOR LORENZETTI "DIN" BIPOLAR  20A,PC,18.630
961,2,100058,DISJUNTOR LORENZETTI "DIN" BIPOLAR  25A,PC,18.630
962,2,100059,DISJUNTOR LORENZETTI "DIN" BIPOLAR  32A,PC,18.630
963,2,100060,DISJUNTOR LORENZETTI "DIN" BIPOLAR  40A,PC,19.400
964,2,100061,DISJUNTOR LORENZETTI "DIN" BIPOLAR  50A,PC,19.400
965,2,100062,DISJUNTOR LORENZETTI "DIN" BIPOLAR  63A,PC,27.750
966,2,100063,DISJUNTOR LORENZETTI "DIN" TRIPOLAR 10A,PC,27.360
967,2,100064,DISJUNTOR LORENZETTI "DIN" TRIPOLAR 16A,PC,27.360
968,2,100065,DISJUNTOR LORENZETTI "DIN" TRIPOLAR 20A,PC,27.360
969,2,100066,DISJUNTOR LORENZETTI "DIN" TRIPOLAR 25A,PC,27.360
970,2,100067,DISJUNTOR LORENZETTI "DIN" TRIPOLAR 32A,PC,27.360
971,2,100068,DISJUNTOR LORENZETTI "DIN" TRIPOLAR 40A,PC,27.360
972,2,100069,DISJUNTOR LORENZETTI "DIN" TRIPOLAR 50A,PC,27.360
973,2,100070,DISJUNTOR LORENZETTI "DIN" TRIPOLAR 63A,PC,41.569
974,2,101637,DISJUNTOR SANMEN "DIN" C  UNIPOLAR  6A,PC,3.560
975,2,101629,DISJUNTOR SANMEN "DIN" C  UNIPOLAR 10A,PC,3.560
976,2,101630,DISJUNTOR SANMEN "DIN" C  UNIPOLAR 16A,PC,3.560
977,2,101631,DISJUNTOR SANMEN "DIN" C  UNIPOLAR 20A,PC,3.560
978,2,101632,DISJUNTOR SANMEN "DIN" C  UNIPOLAR 25A,PC,3.560
979,2,101633,DISJUNTOR SANMEN "DIN" C  UNIPOLAR 32A,PC,3.560
980,2,101634,DISJUNTOR SANMEN "DIN" C  UNIPOLAR 40A,PC,4.180
981,2,101635,DISJUNTOR SANMEN "DIN" C  UNIPOLAR 50A,PC,4.200
982,2,101636,DISJUNTOR SANMEN "DIN" C  UNIPOLAR 63A,PC,4.200
983,2,000474,DISJUNTOR SANMEN "DIN" C BIPOLAR  10A,PC,9.680
984,2,000476,DISJUNTOR SANMEN "DIN" C BIPOLAR  16A,PC,9.680
985,2,000477,DISJUNTOR SANMEN "DIN" C BIPOLAR  20A,PC,9.680
986,2,000478,DISJUNTOR SANMEN "DIN" C BIPOLAR  25A,PC,9.680
987,2,000479,DISJUNTOR SANMEN "DIN" C BIPOLAR  32A,PC,9.680
988,2,000480,DISJUNTOR SANMEN "DIN" C BIPOLAR  40A,PC,11.640
989,2,000481,DISJUNTOR SANMEN "DIN" C BIPOLAR  50A,PC,11.640
990,2,000482,DISJUNTOR SANMEN "DIN" C BIPOLAR  63A,PC,11.640
991,2,051702,DIVISOR CABO COAX 2x75,PC,0.780
992,2,067023,DIVISOR CABO COAX 3x75,PC,0.950
993,2,001045,DIVISOR CABO COAX 4x75,PC,1.100
994,2,001855,DIVISOR CABO COAX BLIND.2x75 DIGITAL 1000MHz,PC,2.300
995,2,001854,DIVISOR CABO COAX BLIND.3x75 DIGITAL 1000MHz,PC,2.980
996,2,001853,DIVISOR CABO COAX BLIND.4x75 DIGITAL 1000MHz,PC,3.450
997,2,019511,DIVISOR CABO COAX C/CONECTOR 3x75,PC,1.680
998,2,000061,DIVISOR CABO COAX C/CONECTOR 4x75,PC,2.390
999,2,099375,DIVISOR CABO COAX INTERNEED 2x75 - 12030,PC,0.750
1000,2,000108,DIVISOR CABO COAX INTERNEED 3x75 - 12047,PC,0.970
1001,2,000111,DIVISOR CABO COAX INTERNEED 4x75 - 12054,PC,1.094
1002,2,099377,DIVISOR CABO COAX INTERNEED CARTELA 2x75,CA,1.120
1003,2,000109,DIVISOR CABO COAX INTERNEED CARTELA 3x75,PC,1.390
1004,2,000112,DIVISOR CABO COAX INTERNEED CARTELA 4x75,PC,1.540
1005,2,100417,ELETRODUTO DE PVC AMANCO (A) 1/2 x 3M,PC,3.700
1006,2,100418,ELETRODUTO DE PVC AMANCO (B) 3/4 x 3M,PC,4.000
1007,2,100419,ELETRODUTO DE PVC AMANCO (C) 1 x 3M,PC,5.920
1008,2,100420,ELETRODUTO DE PVC AMANCO (D) 1.1/4" x 3M,PC,7.900
1009,2,100422,ELETRODUTO DE PVC AMANCO (E) 1.1/2" x 3M,PC,10.000
1010,2,100421,ELETRODUTO DE PVC AMANCO (F) 2 x 3M,PC,12.900
1011,2,013821,ELETRODUTO DE PVC AVANTE (A) 1/2x3m,PC,1.570
1012,2,013822,ELETRODUTO DE PVC AVANTE (B) 3/4x3m,PC,1.950
1013,2,013823,ELETRODUTO DE PVC AVANTE (C) 1x3m,PC,3.170
1014,2,013825,ELETRODUTO DE PVC AVANTE (D) 1.1/4x3m,PC,4.820
1015,2,013826,ELETRODUTO DE PVC AVANTE (E) 1.1/2x3m,PC,5.650
1016,2,018501,ELETRODUTO DE PVC AVANTE (F) 2x3m,PC,8.100
1017,2,012959,ELETRODUTO ZINC. (A) 1/2"x 3M,PC,5.600
1018,2,012961,ELETRODUTO ZINC. (B) 3/4"x 3M,PC,6.800
1019,2,012962,ELETRODUTO ZINC. (C) 1"x 3M,PC,8.400
1020,2,013991,ELETRODUTO ZINC. (D) 1.1/4"x 3M SEMI PESADO,PC,15.450
1021,2,013992,ELETRODUTO ZINC. (E) 1.1/2"x 3M SEMI PESADO,PC,17.580
1022,2,013993,ELETRODUTO ZINC. (F) 2"x 3M SEMI PESADO,PC,24.200
1023,2,002255,EMENDA P/FIO COAXIAL "F"    C/20,PT,4.004
1024,2,053974,EMENDA P/FIO COAXIAL "F"    C/50,PT,9.500
1025,2,000113,EMENDA P/FIO COAXIAL "F" INTERNEED PT.C/10,PT,3.380
1026,2,002081,EMENDA P/FIO COAXIAL "F" INTERNEED PT.C/30,PT,7.570
1027,2,000151,EMENDA P/FIO COAXIAL "F" INTERNEED CARTELA,PC,0.470
1028,2,099731,EMENDA P/FIO COAXIAL TIPO " T " PT.C/10,PT,4.480
1029,2,011799,ESCUDO P/SOLDA ARTOCH WH 7000 POLIAMIDA,PC,14.100
1030,2,087984,ESTABIL. FORCE-LINE EVO.II E-BIV.S-115V.CZA.,PC,52.920
1031,2,001290,ESTABIL. FORCE-LINE ETERNITY-BIV.S-115V.PTO.,PC,52.920
1032,2,100138,ESTABIL. RCG ENERGETIC III 300VA-127V,PC,37.000
1033,2,098960,MINI ESTROBO STARLUX 14Wx127V,PC,36.018
1034,2,098961,MINI ESTROBO STARLUX 14Wx220V,PC,36.018
1035,2,009813,EXAUSTOR RESIDENCIAL LOREN SID BRANCO BIVOLT,PC,67.920
1036,2,049984,EXT.FONE-FAX EMAVE PLUG PINO BEGE,PC,1.750
1037,2,032530,EXT.FONE-FAX EMAVE PLUG PINO PRETA,PC,1.750
1038,2,042809,EXT.FONE-FAX EMAVE PLUG PLUG  1.75M BEGE,PC,1.050
1039,2,065436,EXT.FONE-FAX EMAVE PLUG PLUG  1.75M BRANCA,PC,1.050
1040,2,090024,EXT.FONE-FAX EMAVE PLUG PLUG  1.75M CINZA,PC,1.050
1041,2,030415,EXT.FONE-FAX EMAVE PLUG PLUG  1.75M PRETA,PC,1.050
1042,2,012200,EXT.FONE-FAX EMAVE PLUG PLUG  5M CINZA,PC,2.400
1043,2,012383,EXT.FONE-FAX EMAVE PLUG PLUG  5M PRETA,PC,2.400
1044,2,032543,EXT.FONE-FAX EMAVE PLUG TOMADA PRETA,PC,1.760
1045,2,000114,EXT.FONE-FAX INTERND PLUG PLUG  1.5M CART.BG,PC,0.990
1046,2,000116,EXT.FONE-FAX INTERND PLUG PLUG  1.5M CART.BR,PC,0.990
1047,2,000118,EXT.FONE-FAX INTERND PLUG PLUG  1.5M CART.PT,PC,0.990
1048,2,000143,EXT.FONE-FAX INTERND PLUG PLUG  3M CART.BGE.,PC,1.470
1049,2,000144,EXT.FONE-FAX INTERND PLUG PLUG  3M CART.BCA.,PC,1.470
1050,2,000145,EXT.FONE-FAX INTERND PLUG PLUG  3M CART.CZA.,PC,1.470
1051,2,000146,EXT.FONE-FAX INTERND PLUG PLUG  3M CART.PTA.,PC,1.470
1052,2,000119,EXT.FONE-FAX INTERND PLUG PLUG  5M CART.BGE.,PC,2.170
1053,2,000120,EXT.FONE-FAX INTERND PLUG PLUG  5M CART.BCA.,PC,2.170
1054,2,000122,EXT.FONE-FAX INTERND PLUG PLUG  5M CART.PTA.,PC,2.170
1055,2,000124,EXT.FONE-FAX INTERND PLUG PLUG 10M CART.BGE.,PC,3.980
1056,2,000125,EXT.FONE-FAX INTERND PLUG PLUG 10M CART.BCA.,PC,3.980
1057,2,000126,EXT.FONE-FAX INTERND PLUG PLUG 10M CART.CZA.,PC,3.980
1058,2,000127,EXT.FONE-FAX INTERND PLUG PLUG 10M CART.PTA.,PC,3.980
1059,2,099419,EXT.FONE-FAX STA MARTA PLUG PLUG  1.75M BCA.,PC,0.820
1060,2,098702,EXT.FONE-FAX STA MARTA PLUG PLUG  1.75M PTA.,PC,0.820
1061,2,098703,EXT.FONE-FAX STA MARTA PLUG PLUG  3M BEGE,PC,1.210
1062,2,098704,EXT.FONE-FAX STA MARTA PLUG PLUG  3M BCA.,PC,1.210
1063,2,098705,EXT.FONE-FAX STA MARTA PLUG PLUG  3M PTA.,PC,1.210
1064,2,098706,EXT.FONE-FAX STA MARTA PLUG PLUG  5M BEGE,PC,1.830
1065,2,098707,EXT.FONE-FAX STA MARTA PLUG PLUG  5M BCA.,PC,1.830
1066,2,019322,EXT.FONE-FAX STA MARTA PLUG PLUG  5M PTA.,PC,1.830
1067,2,016260,EXT. DANEVA NOSHOCK PARAL 0.75 CZ  1.5M 1468,PC,6.100
1068,2,016259,EXT. DANEVA NOSHOCK PARAL 0.75 GF  1.5M 1464,PC,6.100
1069,2,098190,EXT. DANEVA NOSHOCK PARAL 0.75 CZ  3.0M 1469,PC,7.100
1070,2,098191,EXT. DANEVA NOSHOCK PARAL 0.75 GF  3.0M 1465,PC,7.100
1071,2,098192,EXT. DANEVA NOSHOCK PARAL 0.75 CZ  5.0M 1470,PC,9.200
1072,2,098193,EXT. DANEVA NOSHOCK PARAL 0.75 GF  5.0M 1466,PC,9.100
1073,2,098194,EXT. DANEVA NOSHOCK PARAL 0.75 CZ 10.0M 1471,PC,13.500
1074,2,098195,EXT. DANEVA NOSHOCK PARAL 0.75 GF 10.0M 1467,PC,13.400
1075,2,098196,EXT. DANEVA NOSHOCK PP 0.75 GF  1.5M  1472,PC,6.200
1076,2,098197,EXT. DANEVA NOSHOCK PP 0.75 GF  3.0M 1473,PC,7.500
1077,2,098198,EXT. DANEVA NOSHOCK PP 0.75 GF  5.0M  1474,PC,9.400
1078,2,098200,EXT. DANEVA NOSHOCK PP 0.75 GF 10.0M 1475,PC,14.100
